"cuenta_mesa_id","created_at","estado","fecha_hora_fin","fecha_hora_ini","monto_total","num_comensales","updated_at","cliente_id","mesa_id","tenant_id"
"2606","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","86.00",1,"2025-06-02 00:00:00","127","14","1"
"2607","2025-05-08 13:50:00","CERRADA","2025-05-08 16:11:54.808942","2025-05-08 13:50:00","155.00",3,"2025-05-08 16:11:54.808942","99","14","1"
"2608","2023-07-14 13:20:00","CERRADA","2023-07-14 14:48:48.526091","2023-07-14 13:20:00","240.00",5,"2023-07-14 14:48:48.526091","209","5","1"
"2609","2024-06-21 13:16:00","CERRADA","2024-06-21 14:35:50.432888","2024-06-21 13:16:00","233.00",8,"2024-06-21 14:35:50.432888","204","15","1"
"2610","2024-01-17 21:09:00","CERRADA","2024-01-17 22:14:36.485489","2024-01-17 21:09:00","177.00",3,"2024-01-17 22:14:36.485489","123","10","1"
"2611","2024-08-14 20:12:00","CERRADA","2024-08-14 21:39:21.262995","2024-08-14 20:12:00","43.00",2,"2024-08-14 21:39:21.262995","95","1","1"
"2612","2024-03-29 19:42:00","CERRADA","2024-03-29 20:50:28.335235","2024-03-29 19:42:00","99.00",5,"2024-03-29 20:50:28.335235","1","9","1"
"2613","2025-04-25 12:21:00","CERRADA","2025-04-25 15:02:07.73611","2025-04-25 12:21:00","125.00",1,"2025-04-25 15:02:07.73611","78","15","1"
"2614","2023-07-30 19:36:00","CERRADA","2023-07-30 21:58:46.028538","2023-07-30 19:36:00","182.00",7,"2023-07-30 21:58:46.028538","66","15","1"
"2615","2023-10-13 19:50:00","CERRADA","2023-10-13 21:24:07.291248","2023-10-13 19:50:00","319.00",4,"2023-10-13 21:24:07.291248","105","9","1"
"2616","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","360.00",7,"2025-06-02 00:00:00","81","3","1"
"2617","2024-07-19 19:01:00","CERRADA","2024-07-19 21:52:03.694335","2024-07-19 19:01:00","173.00",1,"2024-07-19 21:52:03.694335","40","7","1"
"2618","2023-07-28 14:39:00","CERRADA","2023-07-28 16:16:34.981944","2023-07-28 14:39:00","161.00",6,"2023-07-28 16:16:34.981944","108","9","1"
"2619","2023-08-27 19:50:00","CERRADA","2023-08-27 22:14:58.027966","2023-08-27 19:50:00","78.00",5,"2023-08-27 22:14:58.027966","157","3","1"
"2620","2024-03-08 19:30:00","CERRADA","2024-03-08 22:03:46.808815","2024-03-08 19:30:00","391.00",8,"2024-03-08 22:03:46.808815","69","15","1"
"2621","2024-08-09 12:53:00","CERRADA","2024-08-09 15:44:06.815012","2024-08-09 12:53:00","83.00",8,"2024-08-09 15:44:06.815012","87","7","1"
"2622","2024-12-07 21:22:00","CERRADA","2024-12-07 23:38:06.907749","2024-12-07 21:22:00","309.00",1,"2024-12-07 23:38:06.907749","1","1","1"
"2623","2024-07-27 19:17:00","CERRADA","2024-07-27 20:54:48.441238","2024-07-27 19:17:00","143.00",5,"2024-07-27 20:54:48.441238","1","7","1"
"2624","2025-01-23 19:47:00","CERRADA","2025-01-23 21:55:55.070971","2025-01-23 19:47:00","162.00",4,"2025-01-23 21:55:55.070971","108","2","1"
"2625","2024-02-23 19:02:00","CERRADA","2024-02-23 21:12:42.796634","2024-02-23 19:02:00","142.00",2,"2024-02-23 21:12:42.796634","144","14","1"
"2626","2023-06-16 21:13:00","CERRADA","2023-06-16 22:30:09.041656","2023-06-16 21:13:00","94.00",6,"2023-06-16 22:30:09.041656","163","14","1"
"2627","2023-12-13 14:57:00","CERRADA","2023-12-13 16:42:43.24333","2023-12-13 14:57:00","106.00",4,"2023-12-13 16:42:43.24333","225","5","1"
"2628","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","283.00",2,"2025-06-02 00:00:00","82","12","1"
"2629","2023-12-05 21:58:00","CERRADA","2023-12-06 00:43:04.879269","2023-12-05 21:58:00","477.00",2,"2023-12-06 00:43:04.879269","10","1","1"
"2630","2024-10-25 21:10:00","CERRADA","2024-10-25 22:50:55.257246","2024-10-25 21:10:00","173.00",5,"2024-10-25 22:50:55.257246","100","14","1"
"2631","2023-08-06 20:09:00","CERRADA","2023-08-06 22:58:04.752697","2023-08-06 20:09:00","101.00",8,"2023-08-06 22:58:04.752697","260","12","1"
"2632","2023-08-04 14:04:00","CERRADA","2023-08-04 15:50:33.116454","2023-08-04 14:04:00","119.00",8,"2023-08-04 15:50:33.116454","232","9","1"
"2633","2025-05-16 14:25:00","CERRADA","2025-05-16 16:01:42.82088","2025-05-16 14:25:00","98.00",4,"2025-05-16 16:01:42.82088","41","12","1"
"2634","2024-07-12 20:27:00","CERRADA","2024-07-12 22:49:24.229412","2024-07-12 20:27:00","269.00",5,"2024-07-12 22:49:24.229412","1","10","1"
"2635","2023-12-16 12:54:00","CERRADA","2023-12-16 15:08:30.447521","2023-12-16 12:54:00","310.00",7,"2023-12-16 15:08:30.447521","292","13","1"
"2636","2024-07-10 20:03:00","CERRADA","2024-07-10 22:11:52.296657","2024-07-10 20:03:00","143.00",4,"2024-07-10 22:11:52.296657","1","3","1"
"2637","2023-10-20 14:57:00","CERRADA","2023-10-20 16:35:14.32247","2023-10-20 14:57:00","308.00",7,"2023-10-20 16:35:14.32247","44","7","1"
"2638","2024-05-10 19:20:00","CERRADA","2024-05-10 20:59:20.003547","2024-05-10 19:20:00","230.00",5,"2024-05-10 20:59:20.003547","261","7","1"
"2639","2024-05-31 14:30:00","CERRADA","2024-05-31 16:21:42.864429","2024-05-31 14:30:00","199.00",8,"2024-05-31 16:21:42.864429","1","15","1"
"2640","2024-05-17 20:54:00","CERRADA","2024-05-17 22:09:56.105391","2024-05-17 20:54:00","366.00",8,"2024-05-17 22:09:56.105391","28","7","1"
"2641","2024-06-28 13:11:00","CERRADA","2024-06-28 15:58:00.773609","2024-06-28 13:11:00","195.00",7,"2024-06-28 15:58:00.773609","184","2","1"
"2642","2024-11-08 14:00:00","CERRADA","2024-11-08 15:17:14.786142","2024-11-08 14:00:00","117.00",2,"2024-11-08 15:17:14.786142","1","5","1"
"2643","2024-11-29 19:01:00","CERRADA","2024-11-29 21:02:30.422565","2024-11-29 19:01:00","481.00",4,"2024-11-29 21:02:30.422565","1","4","1"
"2644","2023-07-14 13:26:00","CERRADA","2023-07-14 14:49:16.698227","2023-07-14 13:26:00","369.00",8,"2023-07-14 14:49:16.698227","164","14","1"
"2645","2023-11-06 19:03:00","CERRADA","2023-11-06 20:23:48.180988","2023-11-06 19:03:00","315.00",5,"2023-11-06 20:23:48.180988","1","5","1"
"2646","2024-12-06 12:38:00","CERRADA","2024-12-06 15:11:13.385386","2024-12-06 12:38:00","79.00",1,"2024-12-06 15:11:13.385386","1","6","1"
"2647","2025-04-18 19:40:00","CERRADA","2025-04-18 20:47:56.737537","2025-04-18 19:40:00","461.00",5,"2025-04-18 20:47:56.737537","37","4","1"
"2648","2023-10-18 13:35:00","CERRADA","2023-10-18 15:07:14.828377","2023-10-18 13:35:00","110.00",8,"2023-10-18 15:07:14.828377","250","14","1"
"2649","2024-11-22 12:29:00","CERRADA","2024-11-22 13:53:33.436512","2024-11-22 12:29:00","150.00",5,"2024-11-22 13:53:33.436512","201","10","1"
"2650","2024-04-03 12:36:00","CERRADA","2024-04-03 14:14:37.450127","2024-04-03 12:36:00","297.00",8,"2024-04-03 14:14:37.450127","1","7","1"
"2651","2025-04-25 21:48:00","CERRADA","2025-04-25 23:53:49.24899","2025-04-25 21:48:00","147.00",5,"2025-04-25 23:53:49.24899","116","10","1"
"2652","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","154.00",3,"2025-06-02 00:00:00","223","1","1"
"2653","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","113.00",5,"2025-06-02 00:00:00","73","6","1"
"2654","2024-09-27 14:39:00","CERRADA","2024-09-27 16:22:50.157474","2024-09-27 14:39:00","191.00",8,"2024-09-27 16:22:50.157474","227","11","1"
"2655","2023-08-11 14:58:00","CERRADA","2023-08-11 17:20:24.498013","2023-08-11 14:58:00","202.00",5,"2023-08-11 17:20:24.498013","1","11","1"
"2656","2025-02-14 19:44:00","CERRADA","2025-02-14 21:45:42.981259","2025-02-14 19:44:00","269.00",3,"2025-02-14 21:45:42.981259","105","1","1"
"2657","2023-11-17 13:57:00","CERRADA","2023-11-17 15:48:31.412886","2023-11-17 13:57:00","109.00",7,"2023-11-17 15:48:31.412886","1","2","1"
"2658","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","109.00",7,"2025-06-02 00:00:00","186","12","1"
"2659","2024-07-05 13:42:00","CERRADA","2024-07-05 16:37:59.566282","2024-07-05 13:42:00","48.00",1,"2024-07-05 16:37:59.566282","229","4","1"
"2660","2023-09-04 12:29:00","CERRADA","2023-09-04 14:33:54.353047","2023-09-04 12:29:00","360.00",6,"2023-09-04 14:33:54.353047","1","2","1"
"2661","2024-06-06 19:39:00","CERRADA","2024-06-06 21:44:51.06745","2024-06-06 19:39:00","52.00",7,"2024-06-06 21:44:51.06745","77","15","1"
"2662","2023-11-10 13:14:00","CERRADA","2023-11-10 15:32:27.096334","2023-11-10 13:14:00","173.00",7,"2023-11-10 15:32:27.096334","1","15","1"
"2663","2023-12-04 20:03:00","CERRADA","2023-12-04 21:07:18.56327","2023-12-04 20:03:00","232.00",1,"2023-12-04 21:07:18.56327","259","10","1"
"2664","2024-04-20 21:34:00","CERRADA","2024-04-20 23:49:19.349168","2024-04-20 21:34:00","131.00",7,"2024-04-20 23:49:19.349168","1","13","1"
"2665","2024-09-06 12:40:00","CERRADA","2024-09-06 15:14:55.644099","2024-09-06 12:40:00","289.00",8,"2024-09-06 15:14:55.644099","284","5","1"
"2666","2025-01-31 20:34:00","CERRADA","2025-01-31 22:48:55.069654","2025-01-31 20:34:00","246.00",4,"2025-01-31 22:48:55.069654","162","6","1"
"2667","2024-09-20 12:20:00","CERRADA","2024-09-20 14:19:17.610026","2024-09-20 12:20:00","73.00",4,"2024-09-20 14:19:17.610026","233","12","1"
"2668","2024-11-05 21:24:00","CERRADA","2024-11-05 22:44:07.067517","2024-11-05 21:24:00","100.00",6,"2024-11-05 22:44:07.067517","299","5","1"
"2669","2024-12-20 20:01:00","CERRADA","2024-12-20 22:44:20.960782","2024-12-20 20:01:00","153.00",5,"2024-12-20 22:44:20.960782","1","4","1"
"2670","2024-07-19 19:43:00","CERRADA","2024-07-19 20:56:03.174143","2024-07-19 19:43:00","221.00",8,"2024-07-19 20:56:03.174143","1","11","1"
"2671","2023-09-01 12:09:00","CERRADA","2023-09-01 15:00:24.467924","2023-09-01 12:09:00","196.00",6,"2023-09-01 15:00:24.467924","16","11","1"
"2672","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","143.00",7,"2025-06-02 00:00:00","278","9","1"
"2673","2023-10-06 13:30:00","CERRADA","2023-10-06 16:03:31.21753","2023-10-06 13:30:00","292.00",1,"2023-10-06 16:03:31.21753","207","7","1"
"2674","2024-01-19 21:59:00","CERRADA","2024-01-20 00:40:56.668945","2024-01-19 21:59:00","60.00",4,"2024-01-20 00:40:56.668945","75","7","1"
"2675","2024-08-05 14:29:00","CERRADA","2024-08-05 16:30:19.433921","2024-08-05 14:29:00","92.00",1,"2024-08-05 16:30:19.433921","234","15","1"
"2676","2023-12-15 12:51:00","CERRADA","2023-12-15 14:49:25.236399","2023-12-15 12:51:00","65.00",4,"2023-12-15 14:49:25.236399","267","13","1"
"2677","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","208.00",3,"2025-06-02 00:00:00","53","13","1"
"2678","2024-08-07 20:38:00","CERRADA","2024-08-07 22:59:03.61339","2024-08-07 20:38:00","275.00",1,"2024-08-07 22:59:03.61339","164","8","1"
"2679","2024-03-01 20:34:00","CERRADA","2024-03-01 21:59:06.503361","2024-03-01 20:34:00","214.00",5,"2024-03-01 21:59:06.503361","266","5","1"
"2680","2024-04-12 21:58:00","CERRADA","2024-04-13 00:22:11.237034","2024-04-12 21:58:00","207.00",2,"2024-04-13 00:22:11.237034","1","5","1"
"2681","2025-03-26 13:25:00","CERRADA","2025-03-26 15:29:17.429891","2025-03-26 13:25:00","310.00",4,"2025-03-26 15:29:17.429891","1","15","1"
"2682","2024-11-29 20:40:00","CERRADA","2024-11-29 22:32:32.956217","2024-11-29 20:40:00","302.00",7,"2024-11-29 22:32:32.956217","168","11","1"
"2683","2024-12-06 13:40:00","CERRADA","2024-12-06 16:36:49.363673","2024-12-06 13:40:00","93.00",8,"2024-12-06 16:36:49.363673","1","10","1"
"2684","2024-08-07 19:36:00","CERRADA","2024-08-07 22:13:13.477823","2024-08-07 19:36:00","314.00",5,"2024-08-07 22:13:13.477823","1","11","1"
"2685","2024-08-12 12:27:00","CERRADA","2024-08-12 13:53:09.090125","2024-08-12 12:27:00","294.00",7,"2024-08-12 13:53:09.090125","120","14","1"
"2686","2024-07-25 14:37:00","CERRADA","2024-07-25 17:30:23.303674","2024-07-25 14:37:00","155.00",4,"2024-07-25 17:30:23.303674","165","8","1"
"2687","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","398.00",3,"2025-06-02 00:00:00","84","10","1"
"2688","2024-05-10 21:19:00","CERRADA","2024-05-10 23:36:06.237318","2024-05-10 21:19:00","374.00",2,"2024-05-10 23:36:06.237318","71","10","1"
"2689","2023-12-01 21:23:00","CERRADA","2023-12-01 22:31:16.602499","2023-12-01 21:23:00","253.00",4,"2023-12-01 22:31:16.602499","1","4","1"
"2690","2025-01-24 19:58:00","CERRADA","2025-01-24 21:22:52.588447","2025-01-24 19:58:00","140.00",4,"2025-01-24 21:22:52.588447","132","9","1"
"2691","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","67.00",8,"2025-06-02 00:00:00","198","14","1"
"2692","2025-03-07 20:07:00","CERRADA","2025-03-07 21:57:57.802448","2025-03-07 20:07:00","241.00",2,"2025-03-07 21:57:57.802448","147","11","1"
"2693","2023-11-24 19:36:00","CERRADA","2023-11-24 21:42:13.042063","2023-11-24 19:36:00","257.00",3,"2023-11-24 21:42:13.042063","174","1","1"
"2694","2024-08-21 21:30:00","CERRADA","2024-08-21 23:16:23.548595","2024-08-21 21:30:00","42.00",2,"2024-08-21 23:16:23.548595","148","15","1"
"2695","2025-01-03 19:18:00","CERRADA","2025-01-03 20:21:05.979263","2025-01-03 19:18:00","174.00",5,"2025-01-03 20:21:05.979263","1","12","1"
"2696","2024-12-06 13:12:00","CERRADA","2024-12-06 15:44:28.683854","2024-12-06 13:12:00","118.00",3,"2024-12-06 15:44:28.683854","1","10","1"
"2697","2023-07-07 19:45:00","CERRADA","2023-07-07 22:23:18.024372","2023-07-07 19:45:00","160.00",6,"2023-07-07 22:23:18.024372","79","7","1"
"2698","2024-09-13 19:26:00","CERRADA","2024-09-13 21:15:39.813164","2024-09-13 19:26:00","314.00",7,"2024-09-13 21:15:39.813164","98","7","1"
"2699","2024-04-17 14:11:00","CERRADA","2024-04-17 16:48:21.415641","2024-04-17 14:11:00","258.00",3,"2024-04-17 16:48:21.415641","1","1","1"
"2700","2023-10-16 14:39:00","CERRADA","2023-10-16 16:49:36.358302","2023-10-16 14:39:00","237.00",3,"2023-10-16 16:49:36.358302","1","3","1"
"2701","2024-08-09 19:22:00","CERRADA","2024-08-09 21:36:03.818221","2024-08-09 19:22:00","119.00",8,"2024-08-09 21:36:03.818221","108","12","1"
"2702","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","185.00",8,"2025-06-02 00:00:00","244","14","1"
"2703","2024-01-05 12:29:00","CERRADA","2024-01-05 14:05:29.127258","2024-01-05 12:29:00","319.00",3,"2024-01-05 14:05:29.127258","15","10","1"
"2704","2023-10-23 12:07:00","CERRADA","2023-10-23 14:12:57.015398","2023-10-23 12:07:00","47.00",5,"2023-10-23 14:12:57.015398","186","7","1"
"2705","2023-08-11 14:47:00","CERRADA","2023-08-11 17:35:33.09049","2023-08-11 14:47:00","219.00",4,"2023-08-11 17:35:33.09049","67","7","1"
"2706","2025-03-21 19:54:00","CERRADA","2025-03-21 22:39:41.75026","2025-03-21 19:54:00","85.00",3,"2025-03-21 22:39:41.75026","173","6","1"
"2707","2023-06-30 20:20:00","CERRADA","2023-06-30 21:20:17.85702","2023-06-30 20:20:00","56.00",1,"2023-06-30 21:20:17.85702","1","5","1"
"2708","2024-01-01 14:49:00","CERRADA","2024-01-01 16:23:37.548548","2024-01-01 14:49:00","119.00",2,"2024-01-01 16:23:37.548548","173","6","1"
"2709","2023-10-27 13:36:00","CERRADA","2023-10-27 14:36:05.714087","2023-10-27 13:36:00","43.00",8,"2023-10-27 14:36:05.714087","283","7","1"
"2710","2024-12-15 21:44:00","CERRADA","2024-12-15 22:54:02.582737","2024-12-15 21:44:00","212.00",2,"2024-12-15 22:54:02.582737","125","4","1"
"2711","2023-12-03 20:29:00","CERRADA","2023-12-03 22:32:07.078581","2023-12-03 20:29:00","299.00",4,"2023-12-03 22:32:07.078581","151","10","1"
"2712","2023-07-17 20:20:00","CERRADA","2023-07-17 21:54:14.987271","2023-07-17 20:20:00","155.00",2,"2023-07-17 21:54:14.987271","164","4","1"
"2713","2024-11-15 14:32:00","CERRADA","2024-11-15 15:38:11.507731","2024-11-15 14:32:00","336.00",2,"2024-11-15 15:38:11.507731","224","7","1"
"2714","2023-09-01 14:05:00","CERRADA","2023-09-01 16:57:35.894855","2023-09-01 14:05:00","96.00",4,"2023-09-01 16:57:35.894855","276","8","1"
"2715","2023-11-23 12:31:00","CERRADA","2023-11-23 15:06:48.709035","2023-11-23 12:31:00","90.00",7,"2023-11-23 15:06:48.709035","223","8","1"
"2716","2025-02-20 14:27:00","CERRADA","2025-02-20 16:03:08.584556","2025-02-20 14:27:00","294.00",1,"2025-02-20 16:03:08.584556","235","2","1"
"2717","2024-07-22 12:09:00","CERRADA","2024-07-22 14:52:38.81889","2024-07-22 12:09:00","362.00",1,"2024-07-22 14:52:38.81889","234","14","1"
"2718","2024-02-07 14:16:00","CERRADA","2024-02-07 15:37:30.282156","2024-02-07 14:16:00","234.00",4,"2024-02-07 15:37:30.282156","1","11","1"
"2719","2023-07-07 13:32:00","CERRADA","2023-07-07 15:23:48.507936","2023-07-07 13:32:00","81.00",7,"2023-07-07 15:23:48.507936","1","1","1"
"2720","2025-04-25 13:18:00","CERRADA","2025-04-25 15:46:54.483188","2025-04-25 13:18:00","253.00",1,"2025-04-25 15:46:54.483188","173","15","1"
"2721","2024-07-26 12:16:00","CERRADA","2024-07-26 13:54:22.261219","2024-07-26 12:16:00","265.00",7,"2024-07-26 13:54:22.261219","80","1","1"
"2722","2024-07-19 21:33:00","CERRADA","2024-07-19 22:49:52.67655","2024-07-19 21:33:00","153.00",2,"2024-07-19 22:49:52.67655","74","1","1"
"2723","2023-07-04 20:08:00","CERRADA","2023-07-04 21:30:06.162439","2023-07-04 20:08:00","189.00",1,"2023-07-04 21:30:06.162439","71","5","1"
"2724","2025-04-04 21:39:00","CERRADA","2025-04-05 00:09:54.060032","2025-04-04 21:39:00","139.00",3,"2025-04-05 00:09:54.060032","192","7","1"
"2725","2024-12-23 12:12:00","CERRADA","2024-12-23 13:39:20.339451","2024-12-23 12:12:00","87.00",4,"2024-12-23 13:39:20.339451","1","2","1"
"2726","2023-12-29 20:16:00","CERRADA","2023-12-29 21:56:15.852454","2023-12-29 20:16:00","263.00",7,"2023-12-29 21:56:15.852454","94","9","1"
"2727","2024-05-10 20:25:00","CERRADA","2024-05-10 22:00:48.487442","2024-05-10 20:25:00","274.00",5,"2024-05-10 22:00:48.487442","1","11","1"
"2728","2024-08-13 20:32:00","CERRADA","2024-08-13 22:23:36.348708","2024-08-13 20:32:00","122.00",8,"2024-08-13 22:23:36.348708","1","10","1"
"2729","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","154.00",1,"2025-06-02 00:00:00","91","12","1"
"2730","2024-03-11 21:23:00","CERRADA","2024-03-11 22:44:16.897982","2024-03-11 21:23:00","78.00",4,"2024-03-11 22:44:16.897982","1","14","1"
"2731","2023-08-08 19:23:00","CERRADA","2023-08-08 22:00:41.333692","2023-08-08 19:23:00","344.00",7,"2023-08-08 22:00:41.333692","120","6","1"
"2732","2024-07-05 13:55:00","CERRADA","2024-07-05 16:11:44.9826","2024-07-05 13:55:00","86.00",8,"2024-07-05 16:11:44.9826","35","5","1"
"2733","2023-09-22 14:14:00","CERRADA","2023-09-22 15:43:54.337878","2023-09-22 14:14:00","240.00",5,"2023-09-22 15:43:54.337878","215","7","1"
"2734","2023-11-17 14:59:00","CERRADA","2023-11-17 17:30:45.724547","2023-11-17 14:59:00","133.00",6,"2023-11-17 17:30:45.724547","1","12","1"
"2735","2024-05-17 21:44:00","CERRADA","2024-05-18 00:35:06.720114","2024-05-17 21:44:00","401.00",4,"2024-05-18 00:35:06.720114","164","11","1"
"2736","2024-12-16 19:31:00","CERRADA","2024-12-16 22:21:51.208427","2024-12-16 19:31:00","225.00",6,"2024-12-16 22:21:51.208427","297","9","1"
"2737","2023-08-25 21:44:00","CERRADA","2023-08-26 00:36:04.884568","2023-08-25 21:44:00","267.00",8,"2023-08-26 00:36:04.884568","54","6","1"
"2738","2024-05-03 14:26:00","CERRADA","2024-05-03 16:31:49.407094","2024-05-03 14:26:00","133.00",4,"2024-05-03 16:31:49.407094","1","12","1"
"2739","2024-07-28 20:09:00","CERRADA","2024-07-28 21:44:31.452722","2024-07-28 20:09:00","131.00",1,"2024-07-28 21:44:31.452722","221","4","1"
"2740","2024-08-02 21:32:00","CERRADA","2024-08-02 22:41:59.7774","2024-08-02 21:32:00","35.00",2,"2024-08-02 22:41:59.7774","123","10","1"
"2741","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","79.00",4,"2025-06-02 00:00:00","265","11","1"
"2742","2023-12-06 19:52:00","CERRADA","2023-12-06 21:49:50.20962","2023-12-06 19:52:00","379.00",3,"2023-12-06 21:49:50.20962","32","8","1"
"2743","2024-07-01 12:08:00","CERRADA","2024-07-01 15:05:30.327647","2024-07-01 12:08:00","311.00",3,"2024-07-01 15:05:30.327647","11","9","1"
"2744","2025-01-28 19:25:00","CERRADA","2025-01-28 20:47:04.393451","2025-01-28 19:25:00","304.00",4,"2025-01-28 20:47:04.393451","1","7","1"
"2745","2024-07-03 19:13:00","CERRADA","2024-07-03 22:03:03.559854","2024-07-03 19:13:00","534.00",3,"2024-07-03 22:03:03.559854","75","12","1"
"2746","2025-01-21 14:00:00","CERRADA","2025-01-21 15:25:49.667201","2025-01-21 14:00:00","248.00",3,"2025-01-21 15:25:49.667201","57","8","1"
"2747","2025-04-18 21:58:00","CERRADA","2025-04-18 23:43:59.527483","2025-04-18 21:58:00","247.00",2,"2025-04-18 23:43:59.527483","1","5","1"
"2748","2024-12-06 20:14:00","CERRADA","2024-12-06 21:40:12.845882","2024-12-06 20:14:00","251.00",7,"2024-12-06 21:40:12.845882","237","2","1"
"2749","2024-07-05 20:01:00","CERRADA","2024-07-05 21:14:37.837737","2024-07-05 20:01:00","212.00",2,"2024-07-05 21:14:37.837737","58","1","1"
"2750","2025-01-24 13:14:00","CERRADA","2025-01-24 14:41:47.691418","2025-01-24 13:14:00","74.00",5,"2025-01-24 14:41:47.691418","1","4","1"
"2751","2025-04-18 13:43:00","CERRADA","2025-04-18 15:15:50.150142","2025-04-18 13:43:00","54.00",8,"2025-04-18 15:15:50.150142","1","4","1"
"2752","2025-01-03 12:46:00","CERRADA","2025-01-03 13:53:26.949682","2025-01-03 12:46:00","110.00",1,"2025-01-03 13:53:26.949682","1","5","1"
"2753","2023-07-14 20:05:00","CERRADA","2023-07-14 21:17:26.852324","2023-07-14 20:05:00","149.00",4,"2023-07-14 21:17:26.852324","224","8","1"
"2754","2023-06-30 13:57:00","CERRADA","2023-06-30 16:46:25.330716","2023-06-30 13:57:00","214.00",2,"2023-06-30 16:46:25.330716","146","10","1"
"2755","2024-08-02 20:02:00","CERRADA","2024-08-02 22:31:45.526047","2024-08-02 20:02:00","203.00",7,"2024-08-02 22:31:45.526047","289","14","1"
"2756","2023-10-27 13:16:00","CERRADA","2023-10-27 15:16:13.997746","2023-10-27 13:16:00","458.00",5,"2023-10-27 15:16:13.997746","22","4","1"
"2757","2024-12-20 12:13:00","CERRADA","2024-12-20 13:51:18.610704","2024-12-20 12:13:00","122.00",5,"2024-12-20 13:51:18.610704","1","6","1"
"2758","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","247.00",8,"2025-06-02 00:00:00","33","12","1"
"2759","2023-09-11 19:07:00","CERRADA","2023-09-11 20:31:23.602864","2023-09-11 19:07:00","464.00",8,"2023-09-11 20:31:23.602864","42","6","1"
"2760","2023-06-18 19:42:00","CERRADA","2023-06-18 22:26:05.508349","2023-06-18 19:42:00","132.00",5,"2023-06-18 22:26:05.508349","52","10","1"
"2761","2024-12-29 19:54:00","CERRADA","2024-12-29 22:09:50.406609","2024-12-29 19:54:00","76.00",2,"2024-12-29 22:09:50.406609","268","9","1"
"2762","2025-02-14 20:23:00","CERRADA","2025-02-14 22:21:54.188374","2025-02-14 20:23:00","231.00",2,"2025-02-14 22:21:54.188374","250","15","1"
"2763","2024-02-02 12:58:00","CERRADA","2024-02-02 15:14:27.495562","2024-02-02 12:58:00","145.00",2,"2024-02-02 15:14:27.495562","221","4","1"
"2764","2023-10-05 13:15:00","CERRADA","2023-10-05 15:31:58.191548","2023-10-05 13:15:00","559.00",7,"2023-10-05 15:31:58.191548","58","11","1"
"2765","2023-08-18 14:13:00","CERRADA","2023-08-18 15:52:46.772975","2023-08-18 14:13:00","104.00",1,"2023-08-18 15:52:46.772975","147","15","1"
"2766","2024-07-05 14:21:00","CERRADA","2024-07-05 15:41:03.989017","2024-07-05 14:21:00","157.00",3,"2024-07-05 15:41:03.989017","223","11","1"
"2767","2023-08-18 14:31:00","CERRADA","2023-08-18 16:57:28.780321","2023-08-18 14:31:00","356.00",5,"2023-08-18 16:57:28.780321","256","12","1"
"2768","2024-11-22 19:24:00","CERRADA","2024-11-22 21:36:32.465001","2024-11-22 19:24:00","232.00",5,"2024-11-22 21:36:32.465001","240","10","1"
"2769","2024-06-14 21:46:00","CERRADA","2024-06-14 23:26:53.278475","2024-06-14 21:46:00","318.00",1,"2024-06-14 23:26:53.278475","115","1","1"
"2770","2024-07-08 13:28:00","CERRADA","2024-07-08 15:44:34.691029","2024-07-08 13:28:00","274.00",6,"2024-07-08 15:44:34.691029","207","4","1"
"2771","2023-10-16 14:01:00","CERRADA","2023-10-16 15:32:04.73197","2023-10-16 14:01:00","525.00",7,"2023-10-16 15:32:04.73197","81","7","1"
"2772","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","54.00",1,"2025-06-02 00:00:00","1","8","1"
"2773","2023-12-08 20:28:00","CERRADA","2023-12-08 23:01:21.811274","2023-12-08 20:28:00","231.00",7,"2023-12-08 23:01:21.811274","195","9","1"
"2774","2024-07-26 14:51:00","CERRADA","2024-07-26 17:22:09.813185","2024-07-26 14:51:00","716.00",7,"2024-07-26 17:22:09.813185","4","1","1"
"2775","2024-12-27 12:07:00","CERRADA","2024-12-27 13:49:08.455346","2024-12-27 12:07:00","227.00",1,"2024-12-27 13:49:08.455346","276","3","1"
